SubString Matches,Exact Matches,Word
1300,0,shank
1,0,cerete
5,0,tjald
23,0,tjall
118,1,shoota
45,0,fairfield
2,0,jueputa
253,0,cordova
1,0,kanader
100,1,shoots
22,0,sarara
12,0,tryne
570,0,hammond
1,0,röv
15,0,grelo
71,0,samen
1,0,diantre
113,0,salcedo
2,0,vermouth
47,0,ducker
1,0,fukking
84,0,baren
1,0,røv
15,0,manchas
1105,0,florida
818,1,rabo
1,0,malparido
9,0,veinti
1,0,kleptoman
13,0,veinte
15,0,sarame
3,0,elkhart
1,0,autiste
212,0,enema
4,0,phallus
1,0,fodinha
11,0,bridgeport
2507,0,griffin
8631,0,race
16,0,nosse
653,0,greer
1,0,knulle
2196,0,wav
533,0,sambo
3,0,brbog
1,0,knulla
9,0,phalus
1,0,ебель
3,0,prostitute
1,0,orgasum
80,0,suicide
25,0,beotch
76,0,suger
4,1,lezzie
1554,1,gail
6,0,hytop
97,0,olivera
819,0,older
5,1,pissant
1602,0,wey
45,0,shabu
356,0,rumpe
5472,0,monkey
146,0,gaki
2612,0,rogers
10,0,hillsboro
12,0,psychedelic
1393,0,raja
21,0,blackfoot
5,0,orafis
5,0,campeche
2,1,shaytana
1281,0,sugar
7756,1,raid
17,0,hameer
13,0,erection
349,0,sdor
2,0,kindergarten
10,0,zacapa
87,0,drinks
56,0,viski
17,0,daego
5,0,cottonwood
4,0,couille
41,1,dweeb
300,0,mcleod
34,0,buckland
5,0,exciter
80,0,btch
291,1,barrow
2,0,hartselle
1410,0,ramp
1,1,eunuque
8,0,temecula
15,0,valdosta
1,0,sacaton
550,0,raps
263,0,virus
1172,0,pickle
1279,0,rape
238,1,prout
1,0,peipi
170,0,hamal
3354,0,willy
90,0,sicks
1,1,borrachuzo
51,0,juneau
83,0,sicko
1,0,кокс
13,0,kilometer
211,0,provo
1880,0,terra
25,0,commanders
420,0,wog
294,0,gasa
34,0,riffel
92,0,diller
22,0,pareja
9,0,salod
71,0,carvajal
152,0,hobson
2,0,elkmont
40,0,salop
2,0,salmari
37,0,salos
387,0,salot
3,0,wassap
86,1,venegas
13,0,raua
155,0,montero
562,0,jefferson
149,0,hoven
7,0,peito
237,0,barrie
2,0,pashpa
111,0,platte
231,0,barrio
10083,0,gato
142,1,nikolai
1090,0,rata
17,0,quickie
291,0,skimo
466,0,gata
1,0,yeule
2405,0,rass
103,0,geneva
1,1,jodanse
1,0,kanacke
479,0,wtf
2,0,nayger
1354,0,wth
11,0,cucuy
87,0,essex
3,0,oppai
48,0,lisman
1,0,cortachurro
4,0,peridot
1,0,selfharm
1518,0,jenkins
32,0,gayh
6,0,whitestone
20,0,brewton
2,0,polake
1,0,daleville
82,0,limey
4,0,northport
140,0,knep
387,0,trinity
23,0,sylvania
7,0,gulfport
1,0,beastial
715,0,www
1,0,priceville
3,0,hopkinton
160,0,orleans
25,0,skita
13,0,yucca
352,0,sead
5,0,wollas
19,0,mujer
73,1,kniv
24,0,andrada
414,0,andrade
1,0,lineville
1,0,chitina
2,0,fillern
2364,0,dillon
1,0,fisten
426,0,ukin
2170,0,heck
88,0,grundy
186,0,fister
24,1,donoso
243,1,leighton
65,0,naida
11,0,shagma
1,0,carcada
4149,0,mitchell
212,0,emale
3990,0,hebe
3,0,comadre
14,0,belino
364,0,knob
600,0,seed
1,0,duerme
7839,0,heel
1,1,rompipalle
14,0,bxtch
284,0,email
60,0,acount
10,0,dominatrix
402,0,heeb
13,0,molest
60,0,secs
113,0,joint
1,1,hinchapelotas
241,0,nebraska
2,0,piura
342,0,yahoo
703,0,sega
31,0,twerp
135,0,markham
33,0,groupie
7,0,nachas
1015,0,knox
624,0,sein
385,0,seis
15,0,seio
1597,1,heim
502,0,screw
829,1,hawaii
43,0,heii
6,0,grungy
34,0,deeper
1,0,sesenta
37,0,pereyra
19354,0,hell
42,0,seks
1,0,chingate
38,0,heks
1,0,perolo
17,0,beever
6,0,petersburg
17,0,bastidas
153,0,gasse
7,0,viril
143,0,depri
11,0,patagonia
1,0,clarksburg
117,1,tools
20,0,promp
2,0,wasilla
571,1,salle
2,0,apellido
1,1,sodomiser
1,0,lechada
4,0,saamari
2,0,tafeh
32,0,prono
44,0,bigot
10,0,located
15,0,sicco
16,1,brandywine
87,0,depot
388,0,salem
16,1,betancur
46,0,fremont
22,0,peine
270,0,laval
1,0,barquisimeto
1163,0,seno
2,0,hovny
15,0,flange
4,0,hovno
796,0,seng
17,0,eejit
109,0,buco
28,0,skide
1,0,abstinence
437,0,hamel
190,0,douche
258,0,sept
6,0,skidt
2805,0,smoke
1,0,kannabis
117,1,milwaukee
3,0,deppa
1,0,whiteriver
54,0,cuder
169,1,scrog
2,0,sexul
3,0,blighter
35,0,uacho
11,0,geisha
733,0,anthem
53,0,favela
1,0,olancho
29,0,uache
1,1,mocreia
4,0,mongoloid
625,0,muck
10,0,vierge
3640,0,hest
1238,0,sere
137,0,minger
95,0,bude
38,0,marana
370,0,buda
1855,0,arab
1,1,millerville
360,0,buga
51,0,billingsley
10,0,maidana
24,0,bufu
187,0,helena
1578,0,muff
6,0,pervers
10,0,pervert
12,0,buey
290,0,sete
19,0,cullman
156,0,wrap
4214,1,arce
6,0,kanake
10,0,tía
34,0,sexe
2,0,ketamin
4,0,buiu
90,0,conejo
281,0,kearney
34,0,taima
189,0,hewk
27,1,gaijin
1,0,mijao
40,0,mijar
69,1,cantwell
71,0,samsung
1,0,kriminel
3,0,rbvs
3,0,stronzo
5,0,kattai
1,0,consolador
48,0,valverde
768,0,redneck
1598,0,sexy
169,0,xtc
386,0,mobile
37,0,novia
365,0,taint
2029,1,argo
24,0,scottsdale
164,0,sexi
12,0,novio
50,0,sexu
443,0,sext
20,0,sexo
71,0,doper
227,0,channel
417,0,cutter
1,0,chubut
559,0,camel
649,0,koff
208,0,bums
1,1,mariconsito
720,0,bump
1,0,khaswe
12,0,portsmouth
2,0,maryjayne
710,0,mula
45,0,villalba
10200,0,ario
645,0,desha
209,0,munt
3,0,ivalee
431,0,bung
172,0,muna
49,1,loreto
655,0,xxt
8926,0,666
133,0,jader
3468,0,xxx
1,0,perkele
10135,0,arne
218,0,koke
15,0,hacking
217,0,laurens
2,0,nukkah
3,0,clarksville
1,0,cobblers
5,0,twirp
3,0,stitch's
526,0,musa
2815,0,bush
7,0,maraba
302,0,tiet
471,0,luther
9,0,belgrade
33,1,busu
166,0,twitt
3,0,murfreesboro
6,1,mrdat
10,0,twerking
28,0,maraca
1,0,tøs
1,0,farlopa
114,2,a.k.
38,0,koks
4,0,pechuga
2,0,condum
374,0,fulton
30,0,kooh
129,0,bater
1128,0,bates
20,0,gawal
273,0,kont
14,0,lesben
1,0,raclure
10165,1,tige
1,0,residencia
817,0,kone
161,0,buta
1,0,pakuru
4,0,skagway
12,0,fannen
5257,0,butt
1687,0,powell
7,0,headland
855,0,reside
12,0,dumass
15,1,krippe
1,0,waynesboro
2,0,gawab
2409,0,arse
12,0,tihs
17,0,yakima
1,0,sharmota
243,0,wiseman
192,0,kose
671,0,pelle
45,0,batar
208,0,pella
78,0,avenue
1,0,lofare
334,0,leche
377,0,batch
26,0,korh
27,0,lesbia
22,0,surrey
2,0,perreo
205,0,scotch
1,0,arousal
163,0,stearns
2,0,tabarnac
1,0,ruffiano
26,0,cidra
6,0,bltch
2,1,tabarnak
123,0,mrcha
131,0,cuddle
2,0,batei
624,0,chana
2,0,columbiana
4,0,irondale
8,0,paring
5,0,zacatecas
2,0,camuy
1,0,connard
404,0,carbon
15,0,slaves
1,0,pachacha
285,0,slope
1,0,еть
71,0,happa
1,0,webcam
4845,0,adams
655,0,engin
2,0,incesto
150,1,bellamy
33,0,beaches
180,0,chaka
365,0,yid
333,0,chubby
639,0,neyba
3164,0,torre
2,1,gespot
14,0,murrieta
250,0,freakin
648,1,vernon
11,0,tigard
60,0,slore
7,0,crampe
6,0,sipsey
19,0,foder
426,0,tits
4,0,calceto
13,0,pikers
15,0,voze
6,0,kives
6,1,ganzar
682,0,titi
530,0,tiss
131,0,tisp
1,1,caganeira
7,0,fegge
316,1,chaco
16,0,fisse
1,0,vorhaut
1,0,inceste
127,0,koze
161,1,condon
30,0,condom
306,0,adair
1,0,nicholasville
1,0,ritusi
698,0,asbo
1,0,boligee
160,0,hatton
446,0,hubbard
84,0,prairie
10,0,numpty
2,0,fodao
1,0,mrvenom
18,0,dooky
3674,1,barry
32,0,winona
1015,0,yob
29,0,shanky
97,0,killen
2,0,boluda
3804,0,killer
9,0,flogging
1,0,usojelly
34,0,firme
201,0,sweetie
1,0,cinglé
3,0,phallic
196,0,maras
148,0,popper
1,0,haleburg
1,0,juárez
18,0,abuser
4,0,cagata
25,0,tallahassee
1,0,ghazaleh
48,0,scranton
143,0,marde
1,0,poepen
2,0,clarington
5,0,karluk
192,0,playboy
71,0,scotland
787,0,waffle
52,0,medford
12,1,cachito
1706,0,santa
10,0,palmdale
8,0,vittu
14,0,monmou
472,0,calis
3,0,mojada
111,0,bloods
1,0,kulero
5665,1,maria
33,0,waverly
195,0,bloody
58,0,nueve
19,0,mojado
1,0,veitsi
114,0,blumpkin
147,0,killed
33,0,toque
149,0,muppet
139,0,winky
4,0,condim
18,0,sleaze
3,0,decchi
74,0,incubus
73,1,siete
3875,0,arian
65,0,dooch
3,0,alicante
5,0,kofar
161,1,marik
313,0,arica
1,0,ayacucho
5,0,pendre
297,1,granger
140,0,slinky
10,0,pelotas
1,1,manokotak
557,0,markt
7,0,urubu
4,0,ritalin
7,0,carazo
11,0,wausau
53,0,nalga
19,0,barer
319,0,derby
94,0,bollinger
96,0,maroc
65,0,coronel
1,0,poias
1,0,mulga
599,1,winston
1,1,aweonao
1,0,suizid
2,0,fantasme
741,1,kaiser
4,0,jodido
4,0,bludgeon
29,0,morphin
3,0,myspace
19,0,pelas
1,0,abusar
4,0,yotsu
63,1,steamboat
93,0,windham
8,0,codger
5,0,condam
1,0,blaere
2,0,smrad
2,0,minete
49,0,faan
1,0,gombeen
69,0,nakid
3,1,mississauga
7045,0,assi
2,0,jokou
12,1,painis
4714,0,assa
29,0,lebbe
4,0,maricopa
4,0,cagado
2,0,cagada
105,0,focke
21,0,escuela
52,0,nibar
5,0,dafuq
169,0,fack
1,0,carping
12,0,grayling
1,0,natrona
6,0,schweine
2,1,niobrara
12,0,spritzer
1,0,жоп
5075,0,face
5,0,titica
6,0,huila
1623,0,ramirez
5,0,duplex
31,0,faen
1782,0,zeb
17,0,granby
41,0,lagrange
25,0,lusche
93,0,luque
8,0,fagt
34,0,airhead
9,0,fahk
2,0,egegik
3,0,fahg
5,0,fahc
436,0,shave
15,0,macedonia
6,0,felcher
39,0,reggin
441,0,navarro
1,0,dreizehn
172,0,vitch
1930,0,sandy
77,0,decatur
4,0,burbon
253,1,kinsey
17,0,homewood
1,0,innavl
1361,0,zip
79,0,doosh
18,0,malvern
18,0,faig
107,0,needham
54,1,arisk
1,0,palomon
4,0,pootang
3,0,firro
23,0,tetta
81,0,nipples
1,0,perversion
1,1,nakadashi
1,0,tomming
1697,0,falo
1,0,painus
883,0,mendoza
1333,0,carroll
6,0,sanpi
70,0,haole
12,0,carajo
4,0,6ez
2,1,bouddha
234,0,excel
16,0,fakk
12,0,puzzy
495,1,fake
26,0,tubac
3,0,manuke
10,0,beefcurtain
104,0,enfer
1,0,número
69,0,harmed
1,1,cagare
4,0,jabse
87,0,twhat
4381,1,garcia
8,0,girardot
3,0,ramírez
2656,0,vincent
537,0,zob
72,0,teton
18,0,colored
390,1,lacker
100,0,greenfield
40,1,connecticut
261,0,mateus
38,0,mateur
8009,0,atch
4521,0,texas
280,0,raleigh
927,0,fart
500,0,benton
3,0,jabsen
366,0,harms
232,1,fark
472,1,sidney
61,0,colonia
1,0,gilete
1,0,faqs
258,0,bjorn
2,0,cachondo
3,0,habano
33,0,jamestown
7,0,hamaru
616,0,corona
84,0,fase
1,0,bingola
13,0,hittler
19,0,wanksta
103,0,faso
31,0,fatale
236,0,favi
5,0,opelika
156,0,fava
1,0,orgiene
183,0,yanki
350,0,beaner
234,1,maule
41,0,plymouth
1,0,saquê
84,0,hollins
14,0,pelado
28,1,concho
66,0,fawk
12,0,sageman
368,0,atka
53,0,concha
1,0,manroot
3,0,niggah
1303,0,clone
33,0,6t9
531,0,college
1414,0,shag
1,0,bombaclot
1,0,filiale
3,0,coaling
33,0,dumbass
76,0,inran
16,0,asoko
37,1,dorky
8759,0,kelly
71,0,burnout
19,0,redland
82,0,polac
1,0,vodika
2,0,canandaigua
1049,0,shat
2,0,chichita
272,0,unko
659,0,hoover
9,0,clodo
3,0,keokuk
16,0,pregnant
2,0,scumber
61,0,bordel
5,0,konnar
6,0,leesville
5,0,slikke
3993,1,arley
3,0,baleia
15,0,ginzo
1,0,gozlan
34,0,fifteen
625,0,blunt
51,0,polen
945,0,malcolm
1,0,ríos
392,0,shet
1,0,calcinha
43,0,shex
29,0,atmore
1,0,niggur
2954,0,reet
1,0,longueuil
5,0,bettles
7017,0,reed
345,0,aspen
64,0,weener
1544,0,geek
1,0,aureole
2,0,penls
7,0,alkoholi
83,0,bimbo
1,0,limón
1,0,goldville
2,0,monroeville
6,0,shl7
5,0,peener
1,0,menstrual
59,0,penis
1,0,fitten
2438,0,hayden
61,0,armee
1184,0,shiz
1172,0,shit
70,0,paterson
1064,1,shiv
119,0,fitter
187,0,gejo
23,0,primrose
64,0,leiche
4,0,viacha
24,0,shlt
3,0,jayuya
1,0,miembro
63,0,geil
1,0,pitaya
7,0,feita
5020,0,parker
433,1,whiskey
35,0,spastic
5,0,stricher
121,0,penna
1,0,usuário
7,0,ducon
11,1,masaya
763,0,cracker
4,0,bilwi
44,0,totty
5,0,gerona
13,0,fetish
56,0,lexington
759,0,gena
66,0,nockers
1315,0,violet
5,0,penus
148,0,fitzpatrick
3,1,narkiss
1043,0,cherry
13,1,cuite
102,0,epost
2,0,brizna
3577,0,harry
1,0,pentelho
157,0,lollipop
3,0,buraku
9,0,voyeur
10,0,sikari
5,0,violar
620,1,elche
44,0,sheit
20,1,staunton
186,0,insider
14,0,addres
9,0,crotte
5,0,addictive
1,0,xunga
11,0,minden
21,0,sheca
10,0,brossard
106,0,weenie
8,0,housewife
2446,0,marshall
47,0,addiction
202,0,shty
4,0,jodeme
59,0,enima
1,0,fodaso
434,0,lube
1,0,parchar
171,0,duche
485,0,sheet
834,0,reto
2,0,wechat
35,0,nectar
1,0,puppen
7,0,farragut
161,0,puppet
96,0,gesu
1,0,indavl
3,1,bucaramanga
347,0,luda
13,0,pupper
22,0,antioch
528,0,hollis
13,0,grifa
491,1,lugo
173,1,shyt
24,0,testicle
5,0,weenus
700,1,mater
5,0,mocoso
164,0,mates
41,0,maten
433,0,reus
1,0,cabreo
140,0,tequila
1,0,pilila
5,0,coitus
2,0,cogollo
5,0,badonkadonk
1,1,cataño
6,0,srali
8,0,maryville
77,0,krek
549,0,echar
456,0,nance
4,0,kobito
64,0,megger
39,0,rezu
212,0,jodo
301,1,jode
4,0,wussy
1082,0,sierra
2342,1,luna
697,0,molina
31,0,jonko
2095,1,nancy
6,0,binghamton
3,0,marijana
1,0,serout
32,0,ginch
5,0,rubbing
1137,0,blacks
94,0,reata
4,0,spaceme
6,1,meggas
8239,0,hick
2,0,noatak
1,0,spacemy
4,0,rodríguez
1,0,morfine
19,0,pendu
163,0,sial
237,0,siam
30,0,penas
251,0,sida
3,0,twitta
87,0,platz
3,1,escoria
55,0,wuss
61,0,thebutt
57,0,itaka
4981,1,high
243,0,langley
1,0,passwerd
10,1,canuto
28,0,sify
4,0,nancies
2,0,penii
44,0,bunda
4,1,rodada
35,0,keizer
2,0,gauner
1,0,nankon
28,1,bismarck
258,0,leeds
2,0,dokata
808,0,wilkin
7,0,consolo
10,1,siht
962,1,benson
40,0,pener
3,0,3osh
34,1,jood
4,0,subnormal
3,0,testical
26,0,stripper
1,0,hütte
19,0,chonga
7,0,jarabe
48,0,sikh
581,0,upper
59,0,heineken
28,0,pulaski
16,0,lechero
46,0,breva
47,0,vienna
2,0,callboy
28,0,nugga
1,0,clochard
5,0,dverg
55,0,chongo
109,1,hijo
10,0,palooka
7,1,pinckard
360,1,jota
4,1,pinedale
558,0,simi
45,0,fourty
224,0,stoned
407,1,himo
7414,1,wayne
5,0,cabrona
6,0,evansville
6,0,crapped
2,0,bilau
31,0,chones
4,0,flaite
547,0,stoner
352,0,stones
1,0,llamame
17,0,kryb
3,0,sumata
458,0,thornton
26,0,cognac
329,0,kryp
2,0,conase
45,0,conard
22,0,nampa
92,0,joto
1,0,fannies
925,0,donkey
11,0,bakala
7,0,asocial
3,0,pimmel
102,0,heredia
6,0,newville
157,0,guadalupe
1,1,bludgeons
2,0,afogar
9,1,feltch
1,0,jøde
6,0,meriden
31,0,oakman
1,0,jackgrass
40,0,ariola
7,0,brownsburg
59,0,tosse
76,0,cocain
21,0,quicky
1,0,lutak
26,0,carefree
1,0,panocha
137,0,pelican
8,0,wenatchee
1,0,puñeta
74,0,dubie
3,0,palmira
1,0,pizda
202,0,fitte
3,0,talkeetna
141,1,matan
4,0,mamador
115,0,ksas
1,0,pizdu
5,0,tabaco
604,1,canuck
104,0,matar
9,0,bloomington
75,0,matas
1,0,buça
47,0,cameltoe
1,0,saanich
1,1,allumer
1,0,bewitches
22,0,doque
72,0,hartford
25,0,oswego
10,0,fitta
2,0,pygme
10,0,grappe
5,1,iquitos
1,0,corneta
2,0,beltrán
185,0,satan
8,0,wodka
1,0,penise
1,0,medellín
3,1,discotek
14,0,roofie
57,0,kengo
1,0,arjalainen
33,0,mandeville
48,0,kenga
422,0,padre
12,0,boylover
302,1,bouche
45,0,jpeg
1,0,cammello
1,1,violeur
53,0,hundert
2,0,inserts
228,0,minge
14,1,abuela
3,0,doping
38,0,scrotum
57,0,cozza
39,0,abuelo
1,1,sneiper
115,0,minga
4,0,grotty
1,0,guanajuato
465,0,ponce
125,0,kenke
44,0,calera
8,0,traficante
1,0,baiser
1,0,pileman
11,0,puerco
138,0,windsor
1,1,puerca
2378,0,avon
1,0,gravida
2,0,brochar
257,0,avra
15,0,litse
63,0,lorain
23,0,yakuza
1,0,bourrin
22,0,langue
22,0,demonio
2,0,vincennes
35,1,doofus
1,0,pannies
389,0,gangsta
4,0,dewsh
67,1,checa
1,0,retweet
2,0,shmegma
4,0,satme
262,0,capital
533,0,minor
98,0,minot
48,0,wadley
47,0,nukka
17,0,sargento
176,0,ojeda
68,0,plebe
108,0,folsom
1,0,helsike
35,0,kokot
1,0,pedernales
436,0,arizona
2,1,defecation
12,0,shmuck
1,0,ohatchee
12,0,pamplona
1,0,dedada
6,0,mamona
49,0,paal
3,0,vázquez
17,0,pimpen
16,0,nalgas
1,0,chisago
7,0,pommy
1350,0,paco
27,0,meada
15,0,pommi
177,0,hidalgo
2,0,peppu
18,1,morelos
84,0,zaragoza
175,0,thirty
199,0,toronto
172,0,killing
111,0,fixer
2,0,hairone
6,0,fhuck
57,0,tabasco
97,0,politi
1,1,itaipava
1,0,хули
11,0,alehouse
1,1,pezones
6,0,pomps
1,0,tuscumbia
238,0,tysha
143,0,pompe
1,0,spacken
2,0,hulder
1,0,bzaz
1195,0,pepper
61,0,schwein
8,1,vitória
81,0,pinson
13,0,nigor
6,0,imvu
157,0,vallejo
341,0,paja
42,0,peepee
74,0,pompa
92,0,harvest
57,0,chippewa
765,0,center
17,0,morelia
31,0,bioch
98,0,baileys
37,0,nigre
1176,0,palo
766,0,tampa
100,0,winfield
30,1,nigra
1,0,jumblies
1,0,montevideo
2,0,facist
40,0,twitter
7,0,ahrat
604,0,pali
9,0,sjuf
227,0,pako
1,0,oleiros
1,0,rogering
1,0,patruuna
6,0,slocomb
293,0,louisville
1,0,kizla
144,0,enterprise
12,0,brundidge
47,0,mignon
3,0,pelón
2,0,fdps
33,0,kenai
412,0,dominator
99,0,nigro
83,0,hickory
39,0,terrone
101,0,husband
85,0,cordes
16,0,nigur
19,0,affair
1878,0,papi
3,0,niguh
3,0,orrville
7,1,bayamo
27,0,mangina
45,0,banane
1,0,bagarat
318,0,chela
22,0,banano
1600,1,chele
49,0,pistola
32,1,jemison
14,0,grinding
61,0,fillmore
150,0,otaku
27,0,barahona
13421,0,park
113,0,chemo
3,1,binyu
12,0,diaba
75,0,fullerton
2034,0,crack
6,0,papá
737,0,salazar
52,0,zorra
339,0,capri
176,0,pase
31,0,amoureux
15,0,kinnel
11,0,montezuma
3,0,rathaus
84,0,mimar
102,0,diabo
8,0,montesdeoca
95,1,dingus
240,0,enjen
1,0,hufter
5,0,southaven
111,0,blackie
32,0,pawt
7,0,kokain
2,0,nalgui
25,0,hampshire
172,0,sked
4,1,vtnc
2,0,provincia
119,0,whore
3,1,marín
19,0,ciggy
1677,0,chandler
56,1,psyko
18,0,ritzen
1,1,sulligent
3,1,matanzas
10,0,ecstasy
121,0,ghay
1,0,prawno
31,0,ghae
11,0,joppa
655,0,grayson
2291,0,beach
7,0,jaggu
1155,0,rodger
28,0,nigar
182,0,segura
1,0,huntertown
222,1,cigar
1,0,нигер
1,0,snifer
124,0,mcneal
12,1,brinca
75,0,lafayette
1,0,bairro
5291,0,jesus
22,0,montrose
1922,0,skid
80,0,feck
6,0,pomba
1,0,millport
410,0,twenty
1,0,ranburne
233,0,ghey
627,0,addict
81,0,sweety
60,0,anaal
40,0,ripar
2,0,rincón
138,0,niger
1,0,burundanga
3,0,coyos
71,0,hasch
1,0,báez
1033,0,howell
2,0,vagina
6,0,vagine
1,0,druggy
