SubString Matches,Exact Matches,Word
5,0,directions
1128,0,skit
31,0,saginaw
2,0,wachiturro
4,0,ovaries
6,0,niggr
2,0,fehg
165,0,nigga
1,0,otavalo
1,0,cojonudo
1,0,alburquerque
7,0,bukake
78,1,isabela
2,0,faribault
18,0,kojon
1,0,dyersburg
458,0,skol
3,0,glandu
120,1,feit
1,0,chikusho
1,0,pixoca
1,0,logansport
2880,0,stick
4,0,cachimbo
19,0,knotte
6,0,drowns
19,0,ferreyra
4,1,knibbe
13,0,villavicencio
55,0,glande
126,0,feig
4,0,penice
4,0,guayas
21,0,saddam
4,0,hembra
36,0,dillingham
18,0,nihilist
51,0,vitoria
28,0,oshkosh
3,0,lambada
1012,0,smurf
119,0,ghog
3611,0,evans
44,0,wigger
5,0,mammari
545,0,tigger
21,0,texto
25,0,stify
35,0,ubich
1,1,neuken
61,0,whisky
136,0,portillo
320,0,california
60,0,anaru
6,0,matase
12,0,sánchez
5,0,humse
335,0,crank
151,0,sucker
54,0,talca
1,0,beck's
10,0,buckra
2,0,budwiser
225,0,femi
79,1,internet
26,0,tnuc
173,0,piller
88,0,poloc
3,0,coktail
15,0,whoar
557,0,polla
304,0,southside
7,0,spearchucker
20,0,honkie
726,0,beats
1,0,kichigai
88,0,olivares
4,0,ecstacy
38,0,enjun
100,0,sarma
107,0,craps
1,1,oscarville
579,0,fera
9,0,longmont
7,0,ashaway
84,0,axes
2,0,penile
1,0,verkrachter
489,0,dudle
2,0,maytown
624,0,insta
3,0,nifoc
152,0,packi
2,0,chocote
1,1,kubikiri
1,0,ilotalo
15,0,rampart
2,0,movico
1,0,diabos
1,0,hinnou
49,0,feto
206,0,skyp
1,0,pontotoc
97,0,swallow
5,0,blacksburg
700,2,monroe
19,0,caldas
3555,1,alexander
37,0,honker
14,0,matare
32,1,matara
65,0,honkey
19,0,hijin
281,0,axis
3,0,humacao
156,0,urca
11,0,polvo
5,0,harrisville
599,0,oliva
1,0,roulettes
8,0,fascist
18,0,suckle
349,0,skool
14,0,keaster
2,0,feuj
1,0,krunck
5,0,crixto
2,0,vinueza
571,0,anale
1,0,luverne
5,0,carrollton
576,0,ayala
1,0,calderón
63,1,packy
1,0,chimborazo
8461,1,craig
313,0,anali
3,0,kaffer
1,0,golovin
340,0,valencia
83,0,sleezy
646,0,diablo
24,1,veneno
28,0,sleeze
7,0,maudit
143,0,elgin
78,0,gspot
436,0,slag
324,0,espinoza
181,0,kuja
219,0,barcelona
2,0,tailler
7,0,aborto
171,0,google
12,0,merder
15,0,plainfield
1,0,rasterbator
7111,0,logan
79,1,judas
75,0,wanker
23,0,capote
79,0,shlong
1257,0,slap
6,0,supai
2,0,dicktation
2006,0,silva
41,1,honolulu
490,0,qwerty
521,0,amado
2,0,mataba
264,1,kund
537,0,badass
36,0,busty
22,0,diablito
27,0,shite
10,0,himey
1026,0,urin
3,0,perverse
5,0,boaco
39,0,lanett
53,0,vache
1088,1,toin
30,0,gramse
7,0,himem
2063,1,dakota
50,0,biotch
16,0,juden
224,1,slem
259,0,slet
56,0,eagar
64,0,taper
1,0,sonsonate
1,0,locão
206,0,kusa
1445,0,kush
109,1,kuse
907,0,toli
6,0,weanie
63,0,chocho
21,0,beener
7,1,pootis
1504,0,toke
30,0,whitie
2,1,narkoman
8,1,talara
432,0,carver
2,0,sodoma
9,1,osorno
177,1,dutton
1,0,allupato
2,0,viciado
9,0,sodomi
72,0,login
1,0,лох
33,0,viagra
7,0,sodomy
121,0,urpo
353,1,tapia
1,0,hanceville
2642,0,ione
14,0,visalia
56,1,mussa
26,0,chocha
328,0,slit
113,0,kusi
873,0,slip
191,0,fontaine
8,0,chapero
3,0,middlesex
481,0,topi
6,1,klimax
8,1,gestapo
69,0,pwnage
583,1,whitey
497,0,topa
6,0,s***
1,0,harrisonburg
2,0,chinandega
1473,0,tool
1,0,decapitation
1,0,teresina
301,0,regal
40,0,georgetown
40,0,hilled
11,0,herberge
28,0,chirri
16,0,bedat
130,0,egypt
1309,0,buffalo
31,0,cannabis
34,0,whitby
65,0,prelude
92,0,gilf
96,1,stoddard
17,0,philes
111,1,hotmail
4,0,itasca
198,0,tots
14,0,slusk
87,0,saute
243,0,tosk
171,0,danar
922,1,gini
1,0,pylly
277,0,gimp
223,0,danbe
3,0,beyatch
2984,0,flash
991,0,iowa
2,0,sluty
3,0,chinque
30,0,flaps
2,0,bichoca
174,0,gips
225,0,perra
4851,0,ecke
3,0,hotmale
338,0,ghetto
39,0,arouse
6,0,harrisburg
5,0,kittson
273,0,perse
458,0,healy
25,0,philia
53,0,mayar
57,0,cabeza
181,0,rk62
228,0,slum
1364,0,.com
131,0,arlington
143,0,gism
2,1,totó
260,0,slut
26,1,guatemala
16,1,belleville
2,0,czarnuch
96,0,leiva
13,0,poove
18,0,altoona
2,0,schlampe
16,0,stamford
115,0,godoy
34,0,swinging
13,0,mecos
22,0,pervo
7,0,floozy
305,0,gits
47,0,midland
80,0,perve
135,0,catin
24,0,shiet
4,0,poosy
13,0,lycos
1729,0,flame
114,0,catho
24,0,borrero
94,0,slurp
825,0,mayer
7,0,bakersfield
90,1,papito
19,0,hatred
125,0,rk95
3,0,papist
23,0,bostero
42,0,pcoc
580,0,flake
1597,0,butch
52,0,bastard
1,0,dothead
2,0,billede
1,0,genetal
60,0,quiroga
158,1,strawberry
11,0,sambuca
1,0,googel
458,0,ariano
1,0,hijoeputa
8,0,kinston
1812,0,zalez
481,0,rize
421,1,gizm
3176,0,amant
1242,0,hmar
280,1,flack
297,0,shima
4,0,gondel
138,0,vacca
1,0,shloke
155,0,dozier
245,0,shina
104,0,sibley
31,0,undies
85,0,harming
2052,0,shine
425,1,mercer
473,1,usel
2,0,sogamoso
77,0,flippin
461,0,sandoval
1931,0,lyon
305,0,orozco
46,1,boobies
9,0,formosa
7,0,culon
1,1,cabaço
1119,0,patter
2,0,maracas
91,0,gurley
9723,0,lynn
10,0,douze
18,0,olathe
3,0,bichote
6,0,toxey
264,0,smeg
26,1,jalisco
1,0,socmel
1,0,bordello
789,0,herrera
5,0,bluefield
1,0,knarker
21,0,portage
7,0,caguas
1,0,mamella
2,0,poonani
12,0,pattar
21,0,lofas
427,0,usle
6,0,valladolid
3,0,alcoholico
30,0,fourteen
231,0,knife
93,0,smex
900,1,vargas
1,1,pedófilo
3132,0,perez
2,0,alcoholica
6,0,amphetamine
29,0,narko
199,0,venti
3,0,skyder
192,1,perle
6,0,artard
587,0,conway
2,0,schinder
61,0,loffa
6,0,pérez
15,0,niglet
1,0,peravia
1265,0,edad
6,0,absinth
210,0,langston
11,0,poofs
48,0,jaina
136,0,camera
4,0,claymont
528,0,burro
1,0,bezirk
11,0,virginity
58,0,burra
26,0,poofy
1,0,poonany
48,0,felch
432,0,domination
6,0,aeids
78,0,brighton
25,0,sluge
628,1,ussy
4,0,taringa
131,0,columbus
2,0,yabucoa
126,0,seward
3,0,voadora
2,0,[gm]
8,0,cruzar
57,0,montenegro
1328,0,burne
1329,0,phoenix
91,0,vermont
695,0,edmond
1739,0,duncan
2949,0,azar
826,0,dago
3,0,luling
938,0,lamber
11,0,treize
17,0,pachuco
21,0,edmonton
10,0,balzak
618,0,carlton
1038,0,clemson
173,0,twelve
2,0,nikiski
1,0,política
743,1,madrid
6,0,prazer
220,0,minus
1,0,cornear
3,0,rexburg
4,0,ponchar
9,1,mohave
1,0,paedo
33,1,satsu
157,0,smut
20,1,madriz
128,0,pecker
10,0,pachuca
4,0,anniston
11,1,concordia
2,0,aleneva
12,0,calato
201,0,minto
1107,0,regina
63,0,taney
481,0,dover
2,0,pikken
45,0,demente
226,0,69er
4845,0,nelson
143,0,tanga
1,0,longaniza
46,0,region
92,0,venas
1,0,tarragona
10,0,decant
1,0,alcoholism
13,0,tishar
531,1,pittsburgh
145,1,ripley
29,0,dufus
1,0,vredenburgh
1004,0,damn
2,0,poudre
1,0,ikasama
1,0,cacalan
14,0,location
4216,0,dama
1,0,vivienda
1,0,montevallo
57,0,sauter
455,0,ambler
14,0,deadwood
4,0,huacho
3,0,muscatine
1503,1,zane
798,0,utah
130,0,stoffer
134,0,aguilera
14,0,huacha
1,0,huora
2,0,bobita
1,0,ñanga
2506,0,dalton
10,0,bobito
2,0,ávila
5162,0,dart
2,0,neunzig
61,0,assed
30,0,inglewood
22,0,storrs
12,0,ojete
832,0,ramsey
1028,0,dass
13,0,embassy
44,0,youtube
1,0,mörder
318,0,brito
606,0,dicks
1,0,ringraider
470,1,salinas
1,0,mamaguevo
14,0,nogales
34,0,bellevue
1,0,patacca
19,0,koolie
40,0,spooge
155,0,adolph
4,1,accout
42,0,wabash
1,0,crawfordsville
2,0,avenida
20,0,pcock
3,0,weirton
30,1,hopewell
123,1,shiloh
58,0,kools
6,0,hurpa
31,0,sperma
9,0,doobee
9,0,hurpe
435,0,alvarado
7,1,vajayjay
69,0,huron
22,0,schwanz
37,0,kafer
18,0,mayfair
56,0,beckley
3,1,sperme
297,0,daym
421,0,snik
1,0,sleike
241,0,snif
1,1,deviantart
43,0,porks
74,0,azua
66,0,boche
21606,1,andrew
1,0,arepera
6,0,ouachita
3,0,coldfoot
515,0,chile
208,0,chink
1,0,pregas
6,0,chinq
5,0,gabacho
2,0,schenectady
50,0,groin
16,0,beetch
241,0,chinc
109,0,penner
1042,0,azzi
17,0,porno
228,0,verga
13,0,beffe
4,0,saraland
313,0,theodore
30,0,sedona
1,0,topawa
3,0,platanos
5,0,hierba
1,0,petador
1,0,cabreada
80,1,snog
5,0,yauco
40,0,yonkers
1,0,kidzilla
120,0,pees
9,0,danbury
21,0,a**
1,0,esclave
189,0,zbar
17,0,compadre
891,0,foley
130,1,peen
162,0,verge
373,0,contreras
123,0,zbab
375,1,pedo
8,0,sbcglobal
8,1,somoto
2,0,undoes
8,0,birus
1,0,forkland
348,0,mocha
48,0,somerville
21,0,porro
2,0,sucette
65,0,porre
3,0,cokehead
58,0,goofball
130,0,porra
2579,0,chica
37,0,heroin
2,0,a*s
3,0,wixer
65,0,girlfriend
1119,0,chico
605,0,snot
444,0,durham
158,0,boulder
25,0,carlsbad
397,0,crowley
7,0,despise
178,0,benner
211,0,doobie
1,0,befde
91,0,heflin
3,0,pompis
191,0,chien
3,0,rionegro
81,0,bustamante
385,0,chier
3,0,befen
6,0,kotzen
72,0,mocho
1,0,caresser
21,0,pubes
677,0,snut
469,0,mobil
117,0,password
1,0,putain
5,0,thomaston
47,0,hnus
316,0,liberty
10,0,dunklin
209,0,amante
4,0,newhalen
29,0,safford
422,0,pene
1160,0,pena
38,0,ritsa
43,0,trillion
18,0,bisou
63,0,manhattan
18,0,englewood
25,0,mcnary
75,1,courtland
3,0,pubis
2,0,barinas
55,1,nunya
144,0,pepa
1354,0,pepe
11,0,babbie
71,0,quatro
2954,0,bryant
2260,0,hayes
73,0,cuatro
6,0,pubic
69,0,sinke
4,0,omanko
47,0,sinko
1,0,nikolaevsk
2,0,sobrina
62,0,anaheim
528,0,peru
390,0,perv
12,0,sobrino
977,0,newton
2,0,manizales
4,0,hattiesburg
278,0,hooker
2,0,ksakes
1732,0,theba
18,0,bunghole
1,0,cacone
1,0,orgasm
45,0,pelham
1,0,itiot
34,0,hammered
126,0,arsel
473,0,peta
2,0,porrada
8,0,allentown
827,0,jude
65,0,jugs
172,1,hoar
12,0,goodhue
1,0,cacoso
1,0,greeneville
15,0,oinker
12,0,liberia
1185,1,miranda
1,0,picarte
41,0,chizo
3,0,catorce
148,1,ritze
1,0,svaber
25,0,freier
1,0,juif
17,0,arsat
1683,0,tres
277,0,sobo
7911,0,hock
22,0,porco
692,0,hobo
1,0,wekha
117,0,soak
15,0,pewb
1694,0,chito
184,0,hoer
17,0,facho
3270,0,howard
252,0,arsch
223,1,eskimo
183,0,sodo
9,0,bonbons
5,0,limones
1,0,bulinar
215,0,bisch
1146,0,sock
489,0,soco
87,0,chivo
1,1,huelva
4,0,stabbing
186,0,tramp
4,0,cunts
4,0,pahrump
4877,0,trip
6,0,liquide
8,1,dooche
2490,0,warren
1,0,reeltown
29,0,pomona
12,0,intoxicate
632,1,trans
397,0,fick
2,0,msngr
418,0,fica
65,0,lipscomb
17,0,alabaster
425,0,ballplay
11894,1,peter
4,0,cunty
284,0,maldonado
840,0,katherine
130,1,niker
5,0,vadka
5,0,rubbed
36,0,moscow
8,0,georgiana
11,0,nignog
22,0,underwear
649,0,creep
19,0,pfad
21,0,cunny
1,0,shadhen
5,0,tacote
1,0,alagoas
3,0,bollox
1,0,kirves
1,0,lopette
2716,0,trou
373,0,tennessee
115,0,konne
399,0,homo
7139,1,troy
946,0,spank
2464,0,raymond
109,0,hiney
106,0,moulton
128,0,figa
39,0,fluffer
1,1,nordsee
52,0,catso
222,0,hoor
32,0,marrone
55,0,lupton
196,1,python
10,0,babaca
410,0,mcgrath
138,0,dragoon
2309,0,butte
455,0,irra
1365,1,cream
79,0,hindu
90,0,hindi
7,1,butsu
15,0,oakville
1138,0,romero
1163,0,hora
1299,0,hore
31,1,biloxi
406,0,buchanan
13,0,dieci
12986,0,austin
40,0,creem
120,0,nikka
7,0,pollas
724,0,acosta
262,0,bander
1,0,guardone
1,0,hijueputa
603,0,caldwell
9,0,chiappa
65,0,fika
12,0,calice
6,0,fims
360,0,shizzle
111,1,soss
92,0,spast
5441,0,heath
65,0,konto
2100,1,fing
74,0,delaware
207,0,tacoma
1369,0,sosa
49,0,navarrete
502,0,film
1741,0,trut
31,0,uranus
441,0,horo
4969,0,hort
2,0,mishawaka
1,0,chalatenango
1,0,manresa
273,0,fion
2,0,elsmere
1286,1,soto
2339,0,ocho
2390,0,badger
1323,0,fink
3,0,trepar
329,0,beech
25,0,piscio
1,0,rasist
23,0,pulling
17,0,ignorant
4,0,numse
3,1,sticking
373,0,richmond
801,0,everett
2,0,albertville
180,0,eldridge
1,0,glennallen
1003,0,jewel
143,0,chibi
6,0,kusser
1010,1,fist
1,0,kussen
1,0,pikenes
70,0,sturgis
1,0,etterbak
153,0,hoyo
13,0,chesapeake
2,1,mamahuevo
4,0,vermine
4,0,fiut
5,0,stricha
39,0,tapin
8,0,пан
2003,0,five
2,0,maldita
7,0,brandiwine
2,0,bazooms
31,1,maldito
1,0,puling
31,0,fixa
169,0,tsat
60,0,osage
201,0,rodeo
4,0,comisario
880,0,beezy
1,0,soldotna
3,1,bestial
212,0,osama
1,0,albures
58,0,hardon
34,0,rubbin
15,0,mamita
8,0,acosar
18,0,miramar
1,0,fernández
398,0,birch
2555,0,natal
17,0,caledon
77,0,lansing
2,0,venire
82,0,baster
1,0,decanter
21,1,fairview
3,0,dormir
161,0,kyll
22,0,vadia
1,0,dokyun
3,0,mataran
579,0,spaz
3,0,arabush
83,0,kyke
2,0,saltillo
648,0,aguilar
369,0,spack
587,0,abigail
1,0,vadca
8,0,seads
2,0,mataras
1,0,puant
8,0,zamel
16,0,zamen
594,0,spade
160,0,oatman
36,0,terrorist
105,0,petal
36,0,mescal
16,0,norwich
10,0,matares
1,0,mataren
7,0,jotos
44,0,spew
46,0,chancha
1457,0,spic
564,0,dayton
1145,0,tater
1,0,hoonah
1494,0,spik
10,0,gmfb
44,1,chancho
435,0,alaska
3,0,orifice
8,1,sacana
1,0,barreau
37,0,ketsu
79,0,trente
1,0,morenci
2,0,mamilo
6,0,brookings
2,0,bochecha
5,0,hutsu
21,0,splooge
3,0,nansen
31576,1,abe
18354,0,abo
4,0,batesville
16,1,riverview
31,0,warsaw
14891,0,adr
640,0,washington
37,0,greaser
36,0,toluca
1,0,giccho
25781,0,age
1,0,sincelejo
479,0,caca
674,0,eggs
9800,0,aho
1,0,kizler
10,0,tungo
3077,0,ahs
4354,0,buckeye
3,0,froggin
6,0,guffer
2,0,bebida
7089,1,aim
1,0,nunavut
1,0,nidding
399,0,cabrera
3,1,youngtown
1,0,arivaca
723,1,naca
7205,0,ajo
179,1,cack
2,0,gomorra
911,0,naco
1021,0,nabo
1,0,henagar
3,0,itsari
71,0,wench
39,0,labia
132,0,mississippi
35,0,graine
118,0,naff
1,0,néné
4,0,qweer
84,0,reefer
11,1,viceroy
1,0,qweef
1,0,saisse
179,0,caga
103288,1,ale
822,0,dukes
15597,0,alk
1,0,crevard
10,0,handjob
241,0,bitte
2636,0,amf
18,0,cidade
27757,0,amp
4,0,lokum
1,0,hackberry
55249,1,ana
6,0,bittt
35,1,potta
16,0,fondl
70,0,freaking
33122,0,ano
5,0,hurper
2127,0,cago
4,0,cuting
30,0,gigolo
22,1,martín
2155,0,aol
11,0,broomfield
335,0,haines
20,0,crica
15,0,cleavage
17,0,alá
10341,0,ape
3,0,trolar
2,1,rosuke
3,1,libertyville
1,0,gansya
203,0,kodiak
1,0,bæsj
545,0,hampton
51,0,lolita
422,0,yaho
22,0,munter
3,0,elberta
32,0,basterd
167,0,yaku
1,0,dailymotion
1,0,lempira
6713,1,came
3,0,ridgeland
1,0,landhaus
35208,0,ars
6,1,sarnia
47,0,darky
29,0,nakt
6542,0,wilson
5198,0,cali
14112,0,asi
61420,1,ash
4247,0,asl
1,0,sharmot
35638,0,ass
44,1,sonora
8,0,alkohol
159,0,aniak
1,0,bisnatch
542,1,cams
40,0,negger
1,0,boboca
120,0,peterman
4,0,martinsville
1,0,curitiba
57139,0,ave
6,0,camé
13,0,fleto
6,0,sploosh
35,0,winkelman
755,0,napa
3,0,beibi
161,0,pennington
65,1,naon
243,0,livingston
2,0,spartanburg
57,0,seder
3,0,fixxer
458,0,narr
1659,0,casa
1254,0,cary
3211,0,axe
30,0,looser
5153,0,cass
69,0,broca
8,0,díaz
412,1,sticks
10,1,chiapas
3,1,senjin
335,0,sticky
281,0,figueroa
186,0,flesh
44,0,aneros
1,0,trdlo
83,0,assault
3,1,partes
11,0,vagoo
8632,0,azi
5,0,opelousas
12453,0,azz
16,0,vagna
844,0,nasi
10,0,kahbe
3,0,gericht
12,0,choking
3,0,mrnda
25,0,cawk
1048,0,naut
1314,0,cave
110,0,package
59,0,profil
1,0,insest
26,0,suicidal
1,0,ocotal
1,0,danshou
72,0,janki
9,0,madrazo
175,0,kingman
59,0,insert
8,0,pisgah
53,0,quimby
4,0,creola
20,0,vagin
3,0,ortito
14,0,bocchino
4,0,depression
152,0,albur
1,0,mehbal
3,0,secte
579,0,christen
1986,0,bae
3,0,budwizer
202,0,nazi
46940,0,bar
1968,0,baz
8,0,drowned
15,0,hussy
8,0,avellaneda
297,0,alamo
1,0,mescaline
11,0,loxley
46,0,etage
4,0,gogge
19,0,poppers
2241,0,bch
6,0,amphetamin
6,0,camiri
2800,1,dead
16,0,boudin
1,0,dikhead
10,0,fuking
88,0,poser
148,0,xfire
818,0,richardson
1737,0,barnes
8,0,slyna
8,0,northway
3711,0,bed
3,0,manzanillo
1825,0,deck
2311,0,bek
2,0,humala
55,0,zebb
1193,0,bez
1,0,avskum
25,0,asheville
1,1,contraception
20,0,dubuque
362,0,debu
85,0,fader
93,0,megge
2,0,putasa
84,0,megga
18,0,seaford
2,0,plonker
352,0,deek
29,0,gnoc
3,0,chingadera
15,0,scheis
2320,1,deez
1,0,hoyito
411,0,dedo
8,0,masturba
575,1,dede
1,0,mensajero
187,0,hayward
969,0,bii
172,0,marquette
312,0,slaughter
1,0,spassers
38,0,winnipeg
1076,0,becker
51,0,screwed
2,1,gymnasium
359,1,gnom
1651,0,santiago
1,0,aliviar
9,0,brocken
26,0,boyfriend
15,1,ehrenberg
76,0,zehn
1,0,trabado
40,0,grubby
29,0,peoria
378,0,blb
68,1,scheet
3,0,spleet
6,0,bastardo
38,0,coolidge
1,0,martinsburg
4,0,chauffer
1,0,snatches
6804,1,roger
2,0,akutan
14,0,bispo
1,0,kondom
2,0,putana
3,0,locona
1,0,lycée
6,0,trollop
294,0,deka
21,1,trafford
7493,0,bom
22,0,minable
12,0,tumbr
24,0,s-se
27,0,facial
1653,0,phon
9,1,possy
6379,0,dell
89,0,gresham
160,0,saturn
30,0,spanner
42,0,bootie
20,0,abanda
31,0,halifax
14,0,culebra
47,0,pucha
361,0,calhoun
300,0,zena
109,0,wilton
1,0,cabimas
5,0,erotica
1,0,blaireau
2,0,capdevila
20,0,shlok
7,0,corvallis
8828,0,bud
3420,0,bum
9,1,hernández
19,0,oshawa
28,0,welby
1,0,forestdale
21,0,shikan
637,1,cinco
9,0,skurk
2568,1,zero
24,0,mocos
4,0,bootee
16,0,paire
76,0,beatrice
142,0,tuca
560,1,tube
2,1,fredericton
1,0,shagging
5,0,esquina
17,0,bisbee
3,0,ponbiki
22,0,herpes
1526,0,norman
82,0,eunice
604,0,deus
74,0,surra
75,0,srab
1,0,canhão
4,1,minchia
103,0,sral
66,0,yogurt
1,1,abrutis
88,0,torrance
2699,0,road
6,0,massachusetts
102,0,glasgow
17,1,nbsp
127,0,drank
14,0,gmale
214,0,kingston
347,0,gmail
210,0,deze
76,0,gogol
19,0,blitch
2,0,nibard
31134,0,james
291,1,aurora
4,0,paita
379,0,gode
106,1,tuit
2,0,bithc
4,0,aokan
2,0,geilen
3,0,sklave
7,0,padrote
3,0,hintern
3,0,meadowbrook
35,0,roev
8,0,sechs
12471,1,taylor
691,0,bitch
2817,0,graham
29894,1,cam
1271,0,flex
155,0,cincinnati
1,0,ereksjon
2039,0,cay
14,0,brookside
566,0,rivas
13,0,jiggaboo
1,0,stodder
1,0,bedrohen
9,0,trabas
300,0,cd9
21,0,secks
